OGLE-SMC-RRLYR-0585  19.135 19.628  0.3753406 0.0000017  6000.25315  0.260  0.142 4.952  0.000   -    0.5033314 0.0000073  6000.42942  0.088  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0590  19.150 19.581  0.3877772 0.0000017  6000.38769  0.243  0.142 5.141  0.109 3.100  0.5207671 0.0000064  6000.06361  0.117  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0597  19.353 19.790  0.3719482 0.0000014  6000.35071  0.296  0.213 5.098  0.000   -    0.4995732 0.0000036  6000.11347  0.241  0.262 4.250  0.213 4.553
OGLE-SMC-RRLYR-0602  19.396 19.955  0.3795017 0.0000015  6000.15186  0.278  0.213 4.959  0.121 3.457  0.5090562 0.0000052  6000.06913  0.175  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0622  19.465 19.865  0.3701130 0.0000018  6000.22014  0.257  0.285 4.866  0.000   -    0.4974332 0.0000031  6000.40226  0.267  0.338 3.893  0.148 1.711
OGLE-SMC-RRLYR-0628  19.031 19.536  0.3985215 0.0000015  6000.16810  0.254  0.198 5.035  0.098 3.600  0.5339851 0.0000067  6000.00616  0.129  0.224 4.336  0.000   -  
OGLE-SMC-RRLYR-0634  19.463 20.015  0.3642179 0.0000020  6000.05664  0.230  0.228 5.266  0.154 3.370  0.4891252 0.0000057  6000.30450  0.187  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0635  19.333 19.862  0.3789240 0.0000031  6000.31764  0.269  0.184 5.224  0.127 3.149  0.5088408 0.0000072  6000.45723  0.207  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0641  19.182 19.700  0.3947191 0.0000015  6000.29647  0.274  0.192 5.194  0.101 4.163  0.5287654 0.0000078  6000.32259  0.100  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0645  18.990 19.498  0.4210111 0.0000017  6000.35344  0.222  0.225 5.050  0.147 2.944  0.5638776 0.0000081  6000.29491  0.100  0.208 3.508  0.000   -  
OGLE-SMC-RRLYR-0646  19.019 19.478  0.3792977 0.0000015  6000.06587  0.270  0.202 5.254  0.000   -    0.5089114 0.0000046  6000.20057  0.171  0.182 4.156  0.000   -  
OGLE-SMC-RRLYR-0648  19.340 19.797  0.3692583 0.0000014  6000.22380  0.262  0.260 5.473  0.138 3.643  0.4961621 0.0000038  6000.06997  0.232  0.243 4.452  0.000   -  
OGLE-SMC-RRLYR-0653  19.269 19.772  0.3640949 0.0000015  6000.21544  0.261  0.148 5.084  0.000   -    0.4887279 0.0000056  6000.20768  0.115  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0655  19.052 19.548  0.3965268 0.0000015  6000.22887  0.253  0.188 4.793  0.119 3.430  0.5320305 0.0000042  6000.48250  0.196  0.161 3.944  0.000   -  
OGLE-SMC-RRLYR-0657  18.949 19.466  0.4247887 0.0000016  6000.11548  0.266  0.169 5.680  0.130 3.988  0.5696650 0.0000081  6000.37207  0.108  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0659  19.062 19.588  0.3702798 0.0000013  6000.14306  0.237  0.226 5.177  0.099 3.708  0.4968264 0.0000046  6000.41388  0.142  0.152 3.749  0.000   -  
OGLE-SMC-RRLYR-0664  18.953 19.434  0.3858944 0.0000012  6000.14991  0.269  0.204 4.979  0.080 3.654  0.5173952 0.0000050  6000.11933  0.132  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0678  19.196 19.798  0.3790937 0.0000017  6000.04590  0.253  0.184 5.063  0.000   -    0.5083768 0.0000071  6000.36624  0.109  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0682  19.181 19.588  0.3548986 0.0000013  6000.02788  0.268  0.114 4.892  0.000   -    0.4767577 0.0000061  6000.27305  0.095  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0688  19.227 19.748  0.3902754 0.0000015  6000.29709  0.251  0.151 4.752  0.095 3.564  0.5234391 0.0000071  6000.40641  0.133  0.170 3.671  0.000   -  
OGLE-SMC-RRLYR-0690  19.424 19.850  0.3593204 0.0000017  6000.25717  0.287  0.184 5.431  0.000   -    0.4825085 0.0000039  6000.07670  0.210  0.319 3.756  0.000   -  
