OGLE-SMC-ECL-0249   19.183 19.142    1.4430597  7001.0304  0.522 0.288
OGLE-SMC-ECL-0250   18.029 17.965   37.7755776  7035.3200  0.058 0.021
OGLE-SMC-ECL-0251   18.637 18.602    1.2946937  7000.6214  0.299 0.177
OGLE-SMC-ECL-0252   18.295 18.209    0.5852926  7000.2615  0.262 0.204
OGLE-SMC-ECL-0253   18.602 19.270   20.9742189  7011.0316  0.590 0.356
OGLE-SMC-ECL-0254   19.685 19.882    2.0845316  7000.0613  0.711 0.533
OGLE-SMC-ECL-0255   18.726 19.344    2.5488889  7002.1308  0.172 0.093
OGLE-SMC-ECL-0256   19.709 19.910    5.7282345  7000.8749  0.743 0.343
OGLE-SMC-ECL-0257   18.472 18.378    0.7984972  7000.4990  0.246 0.199
OGLE-SMC-ECL-0258   19.162 19.351    5.9641203  7000.9259  0.610 0.105
OGLE-SMC-ECL-0259   18.131 19.091   33.3253130  7003.7378  0.663 0.351
OGLE-SMC-ECL-0260   19.640 20.306    5.0010110  7001.7694  0.690 0.165
OGLE-SMC-ECL-0261   19.085 19.022    0.7654345  7000.4430  0.901 0.453
OGLE-SMC-ECL-0262   19.732 19.732    0.6713786  7000.4445  0.747 0.590
OGLE-SMC-ECL-0263   17.057 16.957   14.4406897  7000.8293  0.503 0.022
OGLE-SMC-ECL-0264   17.078 16.933    0.9236974  7000.6955  0.211 0.122
OGLE-SMC-ECL-0265   19.806 20.473    2.9329925  7000.0922  1.190 0.450
OGLE-SMC-ECL-0266   18.923 18.963    3.1900178  7000.7712  0.348 0.262
OGLE-SMC-ECL-0267   19.930 19.924    2.1207113  7001.1218  1.097 0.238
OGLE-SMC-ECL-0268   18.851 19.531   12.2099168  7006.4718  0.554 0.152
OGLE-SMC-ECL-0269   16.853 18.075  137.3228364  7062.7154  0.380 0.150
OGLE-SMC-ECL-0270   15.342 16.703  248.9085361  7137.4593  0.201 0.134
OGLE-SMC-ECL-0271   18.693 19.820   24.1982749  7002.9734  0.168 0.138
OGLE-SMC-ECL-0272   19.237 19.198    1.1075643  7000.8652  0.430 0.300
OGLE-SMC-ECL-0273   17.258 17.064    1.6024987  7001.4760  0.234 0.203
OGLE-SMC-ECL-0274   18.480 18.425   21.3289197  7000.9239  0.170 0.036
OGLE-SMC-ECL-0275   18.242 18.131    6.4726180  7003.0812  0.171 0.071
OGLE-SMC-ECL-0276   19.514 20.041   12.0292995  7011.2393  0.815 0.266
OGLE-SMC-ECL-0277   14.385 14.556   60.3724011  7003.1452  0.542 0.255
OGLE-SMC-ECL-0278   17.620 18.622    5.2837528  7002.5824  0.099 0.048
OGLE-SMC-ECL-0279   19.191 19.154    4.3391363  7003.9839  0.191 0.189
OGLE-SMC-ECL-0280   16.447 17.599  652.8395255  7127.0337  0.027 0.005
OGLE-SMC-ECL-0281   17.088 16.983    7.6061852  7002.7352  0.119 0.017
OGLE-SMC-ECL-0282   17.627 17.508   87.1000475  7015.8016  0.048 0.035
OGLE-SMC-ECL-0283   19.214 19.179    5.4254544  7004.6057  0.601 0.559
OGLE-SMC-ECL-0284   18.846 18.755    3.7681593  7003.1665  0.319 0.255
OGLE-SMC-ECL-0285   19.602 20.147    4.8940150  7001.7696  1.097 0.374
OGLE-SMC-ECL-0286   17.321 17.312    3.3960619  7000.3444  0.269 0.238
OGLE-SMC-ECL-0287   20.005 20.144    0.8548677  7000.4326  1.187 0.865
OGLE-SMC-ECL-0288   16.066 18.293    1.0578960  7000.8306  0.334 0.312
OGLE-SMC-ECL-0289   17.932 17.847    5.4122541  7004.5298  0.097 0.077
OGLE-SMC-ECL-0290   17.741 18.143  101.9624717  7022.5272  0.603 0.094
OGLE-SMC-ECL-0291   19.826 19.933    1.1362882  7000.4753  1.136 0.352
OGLE-SMC-ECL-0292   20.019 20.122    0.9582333  7000.7559  1.218 0.793
OGLE-SMC-ECL-0293   19.680 20.038    5.5535137  7000.0072  1.448 0.401
OGLE-SMC-ECL-0294   17.848 -         0.4112803  7000.0060  0.189 0.127
OGLE-SMC-ECL-0295   18.647 18.611    5.2897453  7003.7128  0.424 0.327
OGLE-SMC-ECL-0296   19.587 20.307   10.5385461  7005.1679  0.487 0.479
OGLE-SMC-ECL-0297   17.745 17.653    1.9147044  7000.0299  0.173 0.152
OGLE-SMC-ECL-0298   19.026 19.243    9.2570247  7003.0602  0.800 0.172
OGLE-SMC-ECL-0299   18.357 18.319    0.7943060  7000.7676  0.366 0.302
OGLE-SMC-ECL-0300   18.842 18.818    1.4092749  7001.1444  0.442 0.381
OGLE-SMC-ECL-0301   15.676 16.096    0.4621550  7000.3920  0.244 0.156
OGLE-SMC-ECL-0302   18.585 18.712    3.3921442  7001.1940  0.318 0.125
OGLE-SMC-ECL-0303   19.396 19.328   11.8931463  7010.3320  0.496 0.130
OGLE-SMC-ECL-0304   19.343 19.245    7.5973796  7001.8117  0.716 0.098
OGLE-SMC-ECL-0305   19.687 19.773    0.7444442  7000.0437  0.669 0.327
OGLE-SMC-ECL-0306   19.158 19.260   31.6804382  7029.5940  0.152 0.132
OGLE-SMC-ECL-0307   18.510 18.454    2.6445380  7001.5356  0.261 0.130
OGLE-SMC-ECL-0308   17.179 17.031    1.2532653  7000.1770  0.108 0.077
OGLE-SMC-ECL-0309   19.613 19.747    2.9073184  7001.4672  0.468 0.271
OGLE-SMC-ECL-0310   19.662 19.814    1.6654742  7000.8365  0.873 0.733
OGLE-SMC-ECL-0311   17.344 17.239    1.3122759  7000.3099  0.125 0.082
OGLE-SMC-ECL-0312   18.236 18.197    0.4360098  7000.1863  0.163 0.160
OGLE-SMC-ECL-0313   17.923 17.858    1.8952255  7001.2307  0.303 0.156
OGLE-SMC-ECL-0314   16.509 16.690   15.7138668  7009.4839  0.203 0.162
OGLE-SMC-ECL-0315   17.063 17.391   88.5207997  7021.9122  0.490 0.104
OGLE-SMC-ECL-0316   15.927 15.666    1.5914922  7001.3975  0.070 0.045
OGLE-SMC-ECL-0317   18.625 18.540    3.1165909  7000.7953  0.440 0.413
OGLE-SMC-ECL-0318   17.177 16.999    1.0188924  7000.1225  0.128 0.067
