OGLE-BLG-ELL-008257  17.944 20.217    0.6460589  7000.3980  0.123 0.081
OGLE-BLG-ELL-008258  16.282 17.165    0.5761225  7000.0486  0.044 0.032
OGLE-BLG-ELL-008259  14.393 19.068  260.1280871  7200.4479  0.084 0.070
OGLE-BLG-ELL-008260  14.968 16.114    1.6986224  7000.4495  0.059 0.045
OGLE-BLG-ELL-008261  16.412 18.310    0.3834226  7000.1917  0.087 0.082
OGLE-BLG-ELL-008262  17.868 20.716    0.8015715  7000.7890  0.087 0.086
OGLE-BLG-ELL-008263  15.199 18.499  177.6766995  7099.8852  0.027 0.025
OGLE-BLG-ELL-008264  15.578 19.421  108.0509510  7045.7848  0.044 0.040
OGLE-BLG-ELL-008265  13.665 16.251  116.3349320  7037.2222  0.156 0.114
OGLE-BLG-ELL-008266  13.178 15.398  102.7881280  7094.7630  0.089 0.071
OGLE-BLG-ELL-008267  13.898 14.930    3.6794526  7003.1522  0.030 0.024
OGLE-BLG-ELL-008268  14.445 19.053  414.9136565  7049.5859  0.110 0.095
OGLE-BLG-ELL-008269  14.328 15.620    0.3035348  7000.1077  0.057 0.041
OGLE-BLG-ELL-008270  14.604 17.365   47.2136398  7015.1980  0.163 0.105
OGLE-BLG-ELL-008271  17.214 20.366   11.6429020  7004.4731  0.098 0.090
OGLE-BLG-ELL-008272  15.051 17.520   42.7589256  7033.7084  0.031 0.027
OGLE-BLG-ELL-008273  18.749    -      3.7438697  7003.2316  0.208 0.184
OGLE-BLG-ELL-008274  15.945 17.769    0.4878807  7000.2610  0.222 0.219
OGLE-BLG-ELL-008275  15.102 19.097  152.6717558  7045.2366  0.034 0.033
OGLE-BLG-ELL-008276  15.026 18.909  154.8687642  7118.1356  0.071 0.057
OGLE-BLG-ELL-008277  19.075 21.612    0.4645071  7000.3124  0.194 0.183
OGLE-BLG-ELL-008278  16.430 17.498    3.7496169  7003.6134  0.061 0.055
OGLE-BLG-ELL-008279  14.977 18.964  321.3770363  7196.8990  0.105 0.074
OGLE-BLG-ELL-008280  15.946 17.697   11.8281941  7009.0305  0.120 0.105
OGLE-BLG-ELL-008281  15.616 17.252    0.8334749  7000.6470  0.078 0.045
OGLE-BLG-ELL-008282  17.318 18.804    0.8964099  7000.4765  0.089 0.075
OGLE-BLG-ELL-008283  17.301 19.776    0.6728897  7000.2839  0.119 0.111
OGLE-BLG-ELL-008284  16.320    -    123.6370560  7024.3011  0.091 0.069
OGLE-BLG-ELL-008285  15.809 17.329    0.9459788  7000.2043  0.026 0.025
OGLE-BLG-ELL-008286  16.312 19.471   20.0804433  7003.9444  0.090 0.080
OGLE-BLG-ELL-008287  14.229 16.717  158.2959755  7104.2829  0.022 0.017
OGLE-BLG-ELL-008288  14.123 18.542  431.2370898  7187.5813  0.059 0.052
OGLE-BLG-ELL-008289  15.326 17.241    1.3639987  7000.6440  0.037 0.014
OGLE-BLG-ELL-008290  14.524 16.130    0.5126432  7000.1457  0.135 0.130
OGLE-BLG-ELL-008291  14.971 18.126  141.2886371  7138.4870  0.036 0.036
OGLE-BLG-ELL-008292  14.286 18.788  384.7411654  7021.6613  0.051 0.035
OGLE-BLG-ELL-008293  16.444 20.865  185.5583051  7184.5098  0.121 0.100
OGLE-BLG-ELL-008294  15.495 17.571    1.0944602  7000.8096  0.046 0.038
OGLE-BLG-ELL-008295  16.146 19.492   60.9628596  7013.3408  0.092 0.075
OGLE-BLG-ELL-008296  14.087 17.168   76.1069760  7060.5042  0.056 0.053
OGLE-BLG-ELL-008297  14.677 17.703   98.7235329  7058.3975  0.050 0.039
OGLE-BLG-ELL-008298  15.863 17.463    8.5318576  7006.9195  0.066 0.065
OGLE-BLG-ELL-008299  14.284 18.162  289.7710808  7077.9876  0.070 0.057
OGLE-BLG-ELL-008300  16.590 18.831    0.6541484  7000.5635  0.133 0.070
OGLE-BLG-ELL-008301  15.338 19.289  130.6654924  7005.0035  0.040 0.038
OGLE-BLG-ELL-008302  17.046 20.451   13.3379483  7004.4430  0.115 0.099
OGLE-BLG-ELL-008303  15.558 17.268   12.2096097  7007.9233  0.125 0.083
OGLE-BLG-ELL-008304  14.482 15.994    4.3458089  7002.0327  0.069 0.066
OGLE-BLG-ELL-008305  14.466 17.759  142.3195815  7138.2679  0.058 0.046
OGLE-BLG-ELL-008306  15.688 19.392   48.3397238  7038.4709  0.147 0.112
OGLE-BLG-ELL-008307  17.702    -     10.8432138  7004.4147  0.124 0.097
OGLE-BLG-ELL-008308  16.092 18.542   11.4764815  7005.3528  0.064 0.061
OGLE-BLG-ELL-008309  17.361 18.449    0.5251922  7000.3424  0.124 0.123
OGLE-BLG-ELL-008310  17.966 19.973    0.4691692  7000.2825  0.123 0.120
OGLE-BLG-ELL-008311  16.717 18.863    0.9759989  7000.8684  0.116 0.077
OGLE-BLG-ELL-008312  14.406 15.495    0.9714416  7000.6393  0.050 0.041
OGLE-BLG-ELL-008313  15.506 16.209    1.5089114  7000.6637  0.048 0.043
OGLE-BLG-ELL-008314  15.324 18.582  213.2705465  7128.0753  0.019 0.009
OGLE-BLG-ELL-008315  16.703 19.235    0.6015972  7000.3217  0.077 0.058
OGLE-BLG-ELL-008316  14.984 18.359  136.8771746  7110.7504  0.058 0.048
OGLE-BLG-ELL-008317  14.598 16.294    0.6228290  7000.1193  0.079 0.072
OGLE-BLG-ELL-008318  16.954 18.958    0.6103183  7000.0881  0.098 0.097
OGLE-BLG-ELL-008319  17.685 20.715    0.5812396  7000.3689  0.153 0.151
OGLE-BLG-ELL-008320  15.451 21.354  211.6155791  7117.8874  0.112 0.090
OGLE-BLG-ELL-008321  14.840 17.740   95.5707726  7013.3034  0.042 0.041
OGLE-BLG-ELL-008322  18.466 21.011    0.6952948  7000.0133  0.129 0.069
OGLE-BLG-ELL-008323  18.511 21.065    0.7924374  7000.4139  0.262 0.226
OGLE-BLG-ELL-008324  14.634 19.514  333.6703404  7241.5803  0.098 0.088
OGLE-BLG-ELL-008325  14.681 15.671    2.3476936  7000.1919  0.021 0.016
OGLE-BLG-ELL-008326  14.792 18.132   64.9083910  7055.2311  0.087 0.077
OGLE-BLG-ELL-008327  17.689 18.605    0.4709380  7000.3256  0.106 0.073
OGLE-BLG-ELL-008328  14.850 19.648  263.0526737  7081.4161  0.032 0.030
OGLE-BLG-ELL-008329  14.420    -    378.2019523  7323.7953  0.154 0.121
OGLE-BLG-ELL-008330  15.747 18.772   53.0381583  7002.3856  0.050 0.036
OGLE-BLG-ELL-008331  16.447 17.784    0.2779786  7000.1706  0.121 0.110
OGLE-BLG-ELL-008332  14.859 17.875   22.0290762  7006.8279  0.111 0.107
OGLE-BLG-ELL-008333  15.585 16.386    0.4763121  7000.1646  0.135 0.135
OGLE-BLG-ELL-008334  14.227 18.245  223.1649702  7029.4611  0.107 0.087
OGLE-BLG-ELL-008335  16.694 19.891    0.6759675  7000.5389  0.104 0.099
OGLE-BLG-ELL-008336  16.017 19.052   58.9023893  7046.4602  0.039 0.034
OGLE-BLG-ELL-008337  15.436 20.148   98.3785514  7044.9685  0.100 0.076
OGLE-BLG-ELL-008338  14.299 17.074   81.6326530  7050.0284  0.052 0.052
OGLE-BLG-ELL-008339  16.063 19.199   23.3692636  7009.0628  0.113 0.110
OGLE-BLG-ELL-008340  17.889 20.107    0.8018562  7000.4075  0.039 0.035
OGLE-BLG-ELL-008341  16.990 21.065   38.5844596  7001.2155  0.125 0.096
OGLE-BLG-ELL-008342  14.927 19.824  300.1335594  7151.7733  0.051 0.037
OGLE-BLG-ELL-008343  17.486 20.174   14.2797320  7004.7817  0.144 0.114
OGLE-BLG-ELL-008344  17.411    -    119.9558431  7051.6621  0.121 0.097
OGLE-BLG-ELL-008345  17.345 19.587    1.0590695  7001.0231  0.066 0.060
OGLE-BLG-ELL-008346  18.675    -      0.4176173  7000.2799  0.182 0.177
OGLE-BLG-ELL-008347  17.669 20.211    1.4136450  7000.0147  0.091 0.084
OGLE-BLG-ELL-008348  16.692 18.840    7.3909838  7000.2845  0.108 0.097
OGLE-BLG-ELL-008349  16.255 17.418    3.7354088  7002.2248  0.065 0.057
OGLE-BLG-ELL-008350  16.982 18.714    1.8701215  7001.8482  0.068 0.031
OGLE-BLG-ELL-008351  15.664 17.563    5.6795507  7001.3471  0.097 0.097
OGLE-BLG-ELL-008352  13.351 15.854  152.7883881  7031.0981  0.069 0.059
OGLE-BLG-ELL-008353  13.596 14.379    0.5516805  7000.1532  0.026 0.018
OGLE-BLG-ELL-008354  14.380 18.820  273.8045692  7169.6902  0.045 0.041
OGLE-BLG-ELL-008355  17.992 19.510    1.2686524  7001.0170  0.074 0.068
OGLE-BLG-ELL-008356  14.910 18.585  184.7762821  7069.7164  0.040 0.031
OGLE-BLG-ELL-008357  17.006 20.736   49.2949589  7037.5701  0.263 0.204
OGLE-BLG-ELL-008358  16.508 18.464    0.6829869  7000.1794  0.053 0.028
OGLE-BLG-ELL-008359  16.097 19.487   63.0030399  7033.2851  0.130 0.105
OGLE-BLG-ELL-008360  15.555 19.862   94.4510928  7073.1919  0.053 0.046
OGLE-BLG-ELL-008361  16.779 18.409    0.3905946  7000.2200  0.196 0.184
OGLE-BLG-ELL-008362  16.109 20.510   32.2043560  7027.1721  0.150 0.094
OGLE-BLG-ELL-008363  17.351 20.657   13.9421402  7013.6635  0.119 0.093
OGLE-BLG-ELL-008364  14.611 17.702  156.1858174  7062.9213  0.066 0.058
OGLE-BLG-ELL-008365  14.648 17.790  128.2051282  7063.1208  0.024 0.023
OGLE-BLG-ELL-008366  15.891 19.536   32.6912125  7011.0659  0.062 0.052
OGLE-BLG-ELL-008367  15.671 18.246   20.7636152  7018.3781  0.088 0.070
OGLE-BLG-ELL-008368  17.712 21.025   24.1695523  7021.7461  0.145 0.129
OGLE-BLG-ELL-008369  14.732 17.994  160.6183163  7010.7316  0.034 0.029
OGLE-BLG-ELL-008370  16.040 20.617   82.5274115  7039.4939  0.075 0.062
OGLE-BLG-ELL-008371  18.866 21.494    0.4177926  7000.0136  0.139 0.095
OGLE-BLG-ELL-008372  17.087 18.339    0.5310651  7000.3058  0.079 0.079
OGLE-BLG-ELL-008373  18.260 20.686    1.2086599  7000.1910  0.098 0.070
OGLE-BLG-ELL-008374  15.583 18.266   22.4918748  7010.8461  0.080 0.070
OGLE-BLG-ELL-008375  15.273 19.478  127.4507180  7113.5295  0.069 0.058
OGLE-BLG-ELL-008376  14.658 18.530  245.5862020  7186.5469  0.044 0.038
OGLE-BLG-ELL-008377  14.512 17.497   79.2564477  7063.4334  0.063 0.053
OGLE-BLG-ELL-008378  15.952 17.453    0.3514889  7000.3241  0.124 0.114
OGLE-BLG-ELL-008379  15.570 16.825    0.4211699  7000.1353  0.127 0.121
OGLE-BLG-ELL-008380  17.722 21.216    7.1473452  7000.0620  0.203 0.104
OGLE-BLG-ELL-008381  14.587 18.728  137.9323662  7049.8028  0.069 0.061
OGLE-BLG-ELL-008382  16.222 18.028    0.4822781  7000.0943  0.062 0.047
OGLE-BLG-ELL-008383  13.996 16.963   91.4218010  7084.3683  0.089 0.089
OGLE-BLG-ELL-008384  18.337 20.545    0.6409750  7000.5142  0.095 0.092
OGLE-BLG-ELL-008385  15.205 16.165    0.5804387  7000.3882  0.073 0.056
OGLE-BLG-ELL-008386  18.817 20.803    0.5475572  7000.2779  0.138 0.098
OGLE-BLG-ELL-008387  15.184 19.853  144.9525790  7027.5224  0.105 0.103
OGLE-BLG-ELL-008388  13.681 15.087    4.6130259  7003.2029  0.016 0.014
OGLE-BLG-ELL-008389  14.163 15.692    0.4628627  7000.1297  0.112 0.109
OGLE-BLG-ELL-008390  12.758 13.303    1.2042786  7000.3603  0.021 0.020
OGLE-BLG-ELL-008391  18.026 19.997    0.2865322  7000.1981  0.138 0.125
OGLE-BLG-ELL-008392  14.702 17.691  209.7583793  7065.4121  0.032 0.026
OGLE-BLG-ELL-008393  16.487 19.329   23.1782091  7019.7917  0.171 0.153
OGLE-BLG-ELL-008394  15.740 17.210    0.3350167  7000.0897  0.158 0.152
OGLE-BLG-ELL-008395  15.045 19.693  155.0909376  7083.5146  0.042 0.034
OGLE-BLG-ELL-008396  14.936 18.024   61.7807501  7043.8056  0.130 0.109
OGLE-BLG-ELL-008397  15.310    -      0.3181385  7000.2642  0.121 0.117
OGLE-BLG-ELL-008398  12.728 13.804    1.4916107  7001.4235  0.042 0.039
OGLE-BLG-ELL-008399  17.350 20.394    9.8861003  7008.5741  0.092 0.088
OGLE-BLG-ELL-008400  14.816 17.828   44.9324336  7026.1410  0.112 0.091
OGLE-BLG-ELL-008401  13.675 18.123  253.0857480  7080.7274  0.079 0.057
OGLE-BLG-ELL-008402  16.741 17.875    0.6686216  7000.5035  0.113 0.099
OGLE-BLG-ELL-008403  14.594 17.963  106.2836690  7026.0093  0.038 0.031
OGLE-BLG-ELL-008404  16.346 17.633    8.8126186  7007.6331  0.124 0.106
OGLE-BLG-ELL-008405  14.891 19.417  437.8705480  7103.4203  0.034 0.027
OGLE-BLG-ELL-008406  16.250 18.739   12.9595137  7007.8053  0.118 0.094
OGLE-BLG-ELL-008407  15.463 17.229    7.2753856  7001.1520  0.096 0.086
OGLE-BLG-ELL-008408  16.497 17.469    0.9393220  7000.3410  0.062 0.049
OGLE-BLG-ELL-008409  14.838 16.411    0.2920524  7000.0382  0.160 0.142
OGLE-BLG-ELL-008410  16.727 17.573    1.1761447  7000.2702  0.088 0.041
OGLE-BLG-ELL-008411  16.029    -    223.0935491  7060.5936  0.191 0.162
OGLE-BLG-ELL-008412  15.334 16.692    0.8568463  7000.5611  0.040 0.038
OGLE-BLG-ELL-008413  14.392 17.972  210.0765309  7012.6042  0.048 0.039
OGLE-BLG-ELL-008414  16.811 19.109    6.9186714  7003.3978  0.135 0.085
OGLE-BLG-ELL-008415  15.432 17.079    7.6292310  7001.1309  0.137 0.108
OGLE-BLG-ELL-008416  17.510 19.185    0.7573512  7000.7036  0.056 0.052
OGLE-BLG-ELL-008417  14.332 18.307  224.5198083  7061.7630  0.094 0.080
OGLE-BLG-ELL-008418  16.536 18.098    1.2309116  7000.2912  0.038 0.020
OGLE-BLG-ELL-008419  15.879 17.636    8.8304151  7002.5568  0.094 0.075
OGLE-BLG-ELL-008420  15.696 17.311    0.7359053  7000.7176  0.128 0.103
OGLE-BLG-ELL-008421  17.025 20.531   14.0175270  7002.0196  0.166 0.135
OGLE-BLG-ELL-008422  15.237 16.902    0.7273101  7000.4419  0.083 0.073
OGLE-BLG-ELL-008423  14.820 19.159  171.3924350  7156.1638  0.150 0.103
OGLE-BLG-ELL-008424  16.665 17.754    0.7966204  7000.4191  0.107 0.093
OGLE-BLG-ELL-008425  15.544 20.072  278.0249110  7138.3209  0.045 0.039
OGLE-BLG-ELL-008426  16.114 17.358    0.7569627  7000.2914  0.099 0.087
OGLE-BLG-ELL-008427  15.831 20.094  160.8216054  7018.5502  0.028 0.017
OGLE-BLG-ELL-008428  14.621 18.429  258.5576105  7168.3752  0.050 0.030
OGLE-BLG-ELL-008429  15.381 16.839    0.3918791  7000.1235  0.054 0.053
OGLE-BLG-ELL-008430  13.309 15.590  140.3444211  7081.4389  0.081 0.071
OGLE-BLG-ELL-008431  15.130 16.245    0.5211282  7000.3731  0.119 0.074
OGLE-BLG-ELL-008432  15.267 17.679    0.8451481  7000.1355  0.041 0.041
OGLE-BLG-ELL-008433  15.016 20.504  301.6427464  7149.1356  0.139 0.096
OGLE-BLG-ELL-008434  15.079 17.459    7.3968324  7000.4701  0.077 0.066
OGLE-BLG-ELL-008435  15.377 20.124  121.3122470  7052.3441  0.105 0.093
OGLE-BLG-ELL-008436  16.803 19.932   13.7145221  7002.0022  0.076 0.075
OGLE-BLG-ELL-008437  14.439 17.648  177.7322783  7137.4968  0.048 0.043
OGLE-BLG-ELL-008438  16.065    -     93.6932508  7070.8205  0.069 0.064
OGLE-BLG-ELL-008439  17.512    -      7.6247163  7004.3591  0.220 0.168
OGLE-BLG-ELL-008440  14.625 16.278   25.5179701  7011.8000  0.078 0.070
OGLE-BLG-ELL-008441  16.607 19.614   17.0235338  7015.0756  0.068 0.058
OGLE-BLG-ELL-008442  17.739 19.601    0.8596915  7000.7932  0.124 0.114
OGLE-BLG-ELL-008443  16.327 18.080    8.3439538  7002.6740  0.175 0.144
OGLE-BLG-ELL-008444  13.109 15.315  138.2563660  7028.1647  0.066 0.049
OGLE-BLG-ELL-008445  17.149 18.229    0.4627058  7000.1524  0.182 0.165
OGLE-BLG-ELL-008446  14.355    -      1.4628044  7000.2754  0.056 0.050
OGLE-BLG-ELL-008447  16.963 19.423    8.0272954  7006.5029  0.109 0.084
OGLE-BLG-ELL-008448  17.192 19.059    0.5904095  7000.3396  0.135 0.129
OGLE-BLG-ELL-008449  16.523 21.448  130.5919472  7081.5693  0.063 0.058
OGLE-BLG-ELL-008450  18.290 21.341    1.4748327  7000.1771  0.089 0.089
OGLE-BLG-ELL-008451  18.389 20.182    1.3659918  7000.2753  0.079 0.071
OGLE-BLG-ELL-008452  17.169 19.274    0.4581044  7000.4027  0.047 0.046
OGLE-BLG-ELL-008453  14.420 17.349  144.4032895  7014.6882  0.019 0.018
OGLE-BLG-ELL-008454  16.361 19.352   18.3454227  7008.8214  0.100 0.079
OGLE-BLG-ELL-008455  13.118 13.938    1.2277108  7000.6319  0.030 0.019
OGLE-BLG-ELL-008456  14.918 16.165    0.5510902  7000.0470  0.086 0.085
OGLE-BLG-ELL-008457  15.458 17.499    0.7286208  7000.3975  0.055 0.048
OGLE-BLG-ELL-008458  14.154 17.538  136.9863014  7110.1631  0.029 0.029
OGLE-BLG-ELL-008459  13.351 15.437  244.6062080  7036.2375  0.060 0.020
OGLE-BLG-ELL-008460  15.586 17.100    0.3856046  7000.3633  0.116 0.108
OGLE-BLG-ELL-008461  16.936    -    376.8015482  7039.6753  0.171 0.094
OGLE-BLG-ELL-008462  16.472 20.604    8.4987617  7000.3105  0.052 0.046
OGLE-BLG-ELL-008463  14.116 16.838   74.9533041  7019.9205  0.125 0.099
OGLE-BLG-ELL-008464  14.174 18.559  214.7143762  7209.0129  0.117 0.095
OGLE-BLG-ELL-008465  14.292 15.635    7.1233980  7001.0696  0.076 0.058
OGLE-BLG-ELL-008466  15.163 17.947  130.5808628  7089.4847  0.059 0.056
OGLE-BLG-ELL-008467  14.946 16.515    0.7827513  7000.0189  0.022 0.014
OGLE-BLG-ELL-008468  14.538 15.658    1.3766642  7000.5502  0.028 0.023
OGLE-BLG-ELL-008469  17.387 20.584    7.7658943  7002.0585  0.109 0.083
OGLE-BLG-ELL-008470  13.686 15.512   88.6954146  7042.4239  0.042 0.039
OGLE-BLG-ELL-008471  14.642 16.450   17.0518015  7010.5930  0.116 0.089
OGLE-BLG-ELL-008472  17.277 19.205    0.8700134  7000.2223  0.117 0.103
OGLE-BLG-ELL-008473  14.706 15.694    0.5898468  7000.3364  0.023 0.017
OGLE-BLG-ELL-008474  18.561 21.183    0.4090960  7000.1701  0.145 0.141
OGLE-BLG-ELL-008475  15.959 17.299    0.4474798  7000.3207  0.085 0.085
OGLE-BLG-ELL-008476  18.675 20.894    0.7070631  7000.5859  0.144 0.107
OGLE-BLG-ELL-008477  16.762 19.164   10.2284316  7008.1303  0.085 0.061
OGLE-BLG-ELL-008478  16.625 19.803   21.6839824  7005.0060  0.074 0.063
OGLE-BLG-ELL-008479  17.282 19.191    0.9768395  7000.8241  0.090 0.072
OGLE-BLG-ELL-008480  14.231 18.910  391.7359386  7109.1042  0.090 0.073
OGLE-BLG-ELL-008481  15.118 18.043   51.8303096  7047.3705  0.148 0.120
OGLE-BLG-ELL-008482  13.220 15.746   87.9975322  7000.9556  0.180 0.139
OGLE-BLG-ELL-008483  16.887 18.971    8.3512502  7000.2271  0.112 0.099
OGLE-BLG-ELL-008484  14.305 17.114  126.1829654  7030.0045  0.034 0.030
OGLE-BLG-ELL-008485  17.276 19.996   17.4721045  7014.3710  0.175 0.147
OGLE-BLG-ELL-008486  17.358 20.720    0.5671130  7000.1844  0.171 0.165
OGLE-BLG-ELL-008487  15.243 16.633    0.4387599  7000.1072  0.058 0.055
OGLE-BLG-ELL-008488  17.541 19.368    0.8511740  7000.1550  0.077 0.069
OGLE-BLG-ELL-008489  16.133 18.614    1.2433142  7000.6512  0.085 0.070
OGLE-BLG-ELL-008490  13.586 14.650    1.5234039  7001.2731  0.027 0.023
OGLE-BLG-ELL-008491  15.949 19.269   17.2971050  7007.2896  0.042 0.040
OGLE-BLG-ELL-008492  18.597 20.547    0.6448485  7000.6146  0.106 0.076
OGLE-BLG-ELL-008493  16.140 17.253    4.1515993  7004.0551  0.045 0.039
OGLE-BLG-ELL-008494  14.713 16.351   42.6590586  7001.9950  0.199 0.165
OGLE-BLG-ELL-008495  16.762    -     12.7156107  7002.2107  0.132 0.101
OGLE-BLG-ELL-008496  16.284 18.933   23.9492741  7020.6331  0.168 0.146
OGLE-BLG-ELL-008497  14.474 18.245  215.9090418  7201.3590  0.040 0.035
OGLE-BLG-ELL-008498  15.052 16.887   87.9226773  7035.1081  0.042 0.040
OGLE-BLG-ELL-008499  14.552 16.629   12.0658701  7003.5180  0.160 0.118
OGLE-BLG-ELL-008500  14.831 16.036    0.2894410  7000.2179  0.071 0.059
OGLE-BLG-ELL-008501  18.535 21.071    0.4597034  7000.2176  0.079 0.076
OGLE-BLG-ELL-008502  14.670 18.035  132.6423551  7126.0865  0.030 0.027
OGLE-BLG-ELL-008503  16.931 18.792    0.8842569  7000.6365  0.063 0.054
OGLE-BLG-ELL-008504  16.833 18.554    0.5555788  7000.2998  0.110 0.109
OGLE-BLG-ELL-008505  15.784 17.242    0.6753166  7000.5614  0.078 0.062
OGLE-BLG-ELL-008506  16.906 19.923    0.6947323  7000.5161  0.061 0.045
OGLE-BLG-ELL-008507  17.706    -     13.0575850  7011.2542  0.123 0.099
OGLE-BLG-ELL-008508  17.544 20.537    7.1688170  7003.9592  0.117 0.101
OGLE-BLG-ELL-008509  14.312 15.262    0.4556147  7000.1172  0.066 0.066
OGLE-BLG-ELL-008510  17.377 20.229    7.6587353  7007.1560  0.166 0.127
OGLE-BLG-ELL-008511  16.968 18.954    0.3398922  7000.1190  0.095 0.069
OGLE-BLG-ELL-008512  15.242 18.631   58.2788281  7036.3077  0.087 0.078
OGLE-BLG-ELL-008513  14.966 17.553   58.6510264  7004.2771  0.037 0.036
OGLE-BLG-ELL-008514  15.960 16.887    1.0962865  7000.3922  0.038 0.034
OGLE-BLG-ELL-008515  14.404 17.577  177.7967428  7037.4193  0.037 0.023
OGLE-BLG-ELL-008516  17.178 21.261   42.0773415  7011.1918  0.126 0.086
OGLE-BLG-ELL-008517  16.768 18.315    0.3232868  7000.0775  0.106 0.094
OGLE-BLG-ELL-008518  14.800 16.685    0.3846400  7000.1099  0.044 0.039
OGLE-BLG-ELL-008519  15.291 17.983   73.1624697  7049.7714  0.031 0.030
OGLE-BLG-ELL-008520  16.392 20.319   74.4078069  7029.2337  0.054 0.043
OGLE-BLG-ELL-008521  15.976 18.546   39.6796897  7014.2964  0.095 0.083
OGLE-BLG-ELL-008522  18.381 20.683    0.6243471  7000.2725  0.136 0.079
OGLE-BLG-ELL-008523  18.001 19.596    1.1370116  7001.0289  0.072 0.066
OGLE-BLG-ELL-008524  13.798 17.130   69.1124207  7048.1256  0.092 0.081
OGLE-BLG-ELL-008525  16.628 19.394   11.8097873  7004.4985  0.113 0.090
OGLE-BLG-ELL-008526  16.535 18.506    1.1772113  7000.0132  0.123 0.101
OGLE-BLG-ELL-008527  14.549 19.197  613.1095075  7365.0467  0.042 0.032
OGLE-BLG-ELL-008528  15.087 20.651  252.9948263  7240.0319  0.114 0.090
OGLE-BLG-ELL-008529  12.956 14.129    3.1693874  7002.4372  0.054 0.034
OGLE-BLG-ELL-008530  16.951 19.818   13.7037850  7011.8497  0.070 0.062
OGLE-BLG-ELL-008531  14.911 18.218  239.5135002  7033.3387  0.026 0.016
OGLE-BLG-ELL-008532  16.089 17.720    0.4579108  7000.0752  0.068 0.065
OGLE-BLG-ELL-008533  18.596 20.486    0.3440969  7000.0762  0.125 0.118
OGLE-BLG-ELL-008534  13.727 15.915    9.9761291  7000.0609  0.075 0.060
OGLE-BLG-ELL-008535  17.307 19.291    9.3955328  7006.9924  0.085 0.079
OGLE-BLG-ELL-008536  14.571 19.113  172.1197058  7120.8734  0.130 0.085
OGLE-BLG-ELL-008537  15.407 16.735    2.0348951  7000.6845  0.048 0.038
OGLE-BLG-ELL-008538  13.683 15.434    3.9716269  7003.2481  0.220 0.172
OGLE-BLG-ELL-008539  14.696 17.424  118.3431952  7097.3771  0.025 0.023
OGLE-BLG-ELL-008540  14.926 18.193   13.0147615  7007.8521  0.132 0.115
OGLE-BLG-ELL-008541  13.419 16.318  155.1024840  7019.2996  0.082 0.069
OGLE-BLG-ELL-008542  18.685 21.496    0.5228534  7000.2232  0.128 0.071
OGLE-BLG-ELL-008543  14.686 18.302  177.7692449  7085.8517  0.023 0.019
OGLE-BLG-ELL-008544  14.286    -      1.0242619  7000.5656  0.079 0.064
OGLE-BLG-ELL-008545  13.633 15.837  108.3352858  7050.5051  0.119 0.101
OGLE-BLG-ELL-008546  16.417    -     18.1944815  7013.1652  0.089 0.089
OGLE-BLG-ELL-008547  16.104 17.709    0.6375203  7000.1231  0.082 0.080
OGLE-BLG-ELL-008548  14.492 17.916  159.4832742  7146.3656  0.029 0.025
OGLE-BLG-ELL-008549  14.146 14.965    2.6159968  7002.0906  0.022 0.012
OGLE-BLG-ELL-008550  17.782    -     67.6524073  7057.7487  0.172 0.122
OGLE-BLG-ELL-008551  15.358 17.253    3.7568008  7000.2856  0.019 0.015
OGLE-BLG-ELL-008552  18.246 20.724    0.4014502  7000.1732  0.103 0.097
OGLE-BLG-ELL-008553  17.221 20.317    4.4649686  7001.1324  0.158 0.115
OGLE-BLG-ELL-008554  14.357 17.255  213.0628855  7177.1030  0.021 0.020
OGLE-BLG-ELL-008555  17.573 19.192    0.6135731  7000.3921  0.138 0.137
OGLE-BLG-ELL-008556  15.031    -     99.1649321  7005.6429  0.036 0.033
OGLE-BLG-ELL-008557  15.817 19.247   20.0612349  7003.7669  0.110 0.096
OGLE-BLG-ELL-008558  14.050 17.388  245.6966236  7098.6032  0.074 0.065
OGLE-BLG-ELL-008559  16.321 17.500    3.6183008  7003.1098  0.055 0.037
OGLE-BLG-ELL-008560  14.453 17.442   95.3592469  7062.4037  0.042 0.040
OGLE-BLG-ELL-008561  15.179 18.565   69.1314805  7037.1784  0.060 0.053
OGLE-BLG-ELL-008562  13.497 16.052  159.2430224  7147.8053  0.044 0.033
OGLE-BLG-ELL-008563  14.489 15.933    1.0784627  7001.0370  0.044 0.040
OGLE-BLG-ELL-008564  17.410 20.060   10.3961862  7002.7408  0.112 0.106
OGLE-BLG-ELL-008565  14.135 16.671  148.6336849  7121.0984  0.020 0.012
OGLE-BLG-ELL-008566  15.936 19.486   43.1919919  7033.5229  0.060 0.055
OGLE-BLG-ELL-008567  15.265 18.932  191.1855800  7112.6308  0.045 0.036
OGLE-BLG-ELL-008568  13.430 15.142   20.9367653  7014.5875  0.080 0.055
OGLE-BLG-ELL-008569  15.165 18.802   94.6910623  7057.0796  0.098 0.088
OGLE-BLG-ELL-008570  16.813 17.998    0.9412666  7000.4459  0.043 0.036
OGLE-BLG-ELL-008571  15.473 19.064   86.3958417  7033.5669  0.135 0.110
OGLE-BLG-ELL-008572  15.611 19.279   59.8912136  7034.8369  0.176 0.146
OGLE-BLG-ELL-008573  14.491 19.621  222.0460657  7095.6659  0.149 0.128
OGLE-BLG-ELL-008574  17.414 19.978    0.5056332  7000.0437  0.066 0.064
OGLE-BLG-ELL-008575  16.669 19.811   11.6283897  7004.8308  0.136 0.096
