OGLE-LMC-CEP-3770  15.174 15.800   3.4454444 0.0000323  6002.20591  0.264  0.238 4.545  0.065 2.935  2.4725318 0.0000205  6000.24174  0.207  0.085 5.295  0.027 3.467
OGLE-LMC-CEP-3779  14.853 15.505   3.9792433 0.0000344  6002.46582  0.154  0.125 4.564  0.023 2.526  2.8569728 0.0000146  6002.51748  0.196  0.024 3.726  0.038 4.850
OGLE-LMC-CEP-3789  14.889 15.550   3.9399307 0.0000363  6002.93816  0.174  0.144 4.516  0.039 2.812  2.8191532 0.0000222  6001.61864  0.137  0.000   -    0.026 3.792
OGLE-LMC-CEP-3805  17.162 17.723   0.6314277 0.0000017  6000.35739  0.244  0.348 4.472  0.000   -    0.4783651 0.0000024  6000.39412  0.113  0.000   -    0.000   -  
OGLE-LMC-CEP-3843  15.130 15.973   3.8168545 0.0001002  6003.08253  0.214  0.130 4.196  0.043 1.889  2.7392734 0.0000617  6000.20786  0.196  0.038 3.291  0.090 5.422
OGLE-LMC-CEP-3896  15.387 16.137   3.2014153 0.0002357  6001.97422  0.009  0.000   -    0.000   -    2.3034928 0.0000095  6002.05135  0.108  0.087 5.496  0.042 4.663
OGLE-LMC-CEP-3932  14.712 15.463   4.4335065 0.0000513  6000.66268  0.149  0.108 4.513  0.000   -    3.1726496 0.0000240  6003.06123  0.158  0.065 3.296  0.026 6.062
OGLE-LMC-CEP-3937  15.007 15.716   3.7129607 0.0000303  6003.23291  0.241  0.195 4.530  0.036 2.885  2.6559696 0.0000213  6002.33614  0.190  0.043 5.028  0.030 4.595
OGLE-LMC-CEP-3957  16.079 16.725   1.7047282 0.0000142  6001.01124  0.180  0.180 4.274  0.052 2.980  1.2365953 0.0000074  6000.05254  0.183  0.216 4.474  0.043 2.828
OGLE-LMC-CEP-4034  14.833 15.778   2.8418234 0.0000370  6002.53167  0.063  0.129 4.294  0.000   -    2.0443165 0.0000103  6001.97859  0.111  0.181 4.834  0.049 3.583
OGLE-LMC-CEP-4053  15.922 16.532   1.8655661 0.0000134  6000.83978  0.232  0.231 4.425  0.051 2.435  1.3505567 0.0000090  6001.04586  0.171  0.229 4.714  0.079 2.835
OGLE-LMC-CEP-4123  16.267 16.899   1.4259922 0.0000190  6000.69952  0.151  0.155 5.061  0.070 1.328  1.0440346 0.0000063  6000.23867  0.186  0.156 4.098  0.091 2.335
