OGLE-LMC-ECL-00079  19.434 19.525    5.4174460  7003.1375  0.740 0.651
OGLE-LMC-ECL-00080  19.832 20.132    3.2378802  7003.1710  1.211 0.494
OGLE-LMC-ECL-00081  19.379 20.040   26.1199109  7018.2939  0.164 0.079
OGLE-LMC-ECL-00082  19.689 20.638    8.4996194  7003.7967  0.338 0.120
OGLE-LMC-ECL-00083  19.827 20.351    3.6229888  7001.5020  1.047 0.985
OGLE-LMC-ECL-00084  17.210 17.191    2.1019579  7001.0328  0.114 0.036
OGLE-LMC-ECL-00085  19.725 19.994    3.4998704  7002.9539  1.124 0.185
OGLE-LMC-ECL-00086  18.795 18.954    7.0532819  7006.7827  0.155 0.147
OGLE-LMC-ECL-00087  19.699 19.957    3.2974698  7002.6674  1.373 0.211
OGLE-LMC-ECL-00088  19.694 20.247    1.2351768  7001.1416  1.004 0.438
OGLE-LMC-ECL-00089  18.568 19.586  136.3096309  7079.3014  0.177 0.046
OGLE-LMC-ECL-00090  19.486 20.341    4.6793406  7001.0512  0.856 0.337
OGLE-LMC-ECL-00091  16.775 -        24.8102706  7018.1234  0.445 0.331
OGLE-LMC-ECL-00092  16.877 16.798    2.8808003  7000.0479  0.114 0.087
OGLE-LMC-ECL-00093  18.925 19.198    9.6297504  7005.3630  0.365 0.053
OGLE-LMC-ECL-00094  19.636 19.796    3.4384339  7002.6783  0.519 0.225
OGLE-LMC-ECL-00095  18.894 19.503   12.8217102  7000.3932  0.595 0.361
OGLE-LMC-ECL-00096  19.627 19.903    1.2727868  7001.0242  0.501 0.211
OGLE-LMC-ECL-00097  13.821 14.480    2.1385537  7001.3016  0.085 0.062
OGLE-LMC-ECL-00098  19.324 19.818    1.6238035  7000.9096  0.485 0.334
OGLE-LMC-ECL-00099  19.679 19.968    3.5084272  7001.8144  1.146 0.270
OGLE-LMC-ECL-00100  18.337 19.333   10.1077301  7008.9843  0.370 0.264
OGLE-LMC-ECL-00101  17.731 17.678    3.7821150  7000.4070  0.177 0.066
OGLE-LMC-ECL-00102  17.986 19.055  104.8899844  7058.5104  0.208 0.073
OGLE-LMC-ECL-00103  19.304 19.584    6.2376603  7005.1470  1.072 0.204
OGLE-LMC-ECL-00104  17.498 18.648   51.0318901  7049.3340  0.527 0.381
OGLE-LMC-ECL-00105  19.390 19.827    2.8822194  7001.2346  0.453 0.386
OGLE-LMC-ECL-00106  19.480 19.832    1.5694906  7000.0147  0.707 0.358
OGLE-LMC-ECL-00107  18.330 19.345    9.7496516  7003.1254  1.137 0.502
OGLE-LMC-ECL-00108  19.375 20.323   19.8758398  7017.9836  0.401 0.131
OGLE-LMC-ECL-00109  18.059 19.085   19.0092255  7011.4409  0.140 0.061
OGLE-LMC-ECL-00110  18.269 18.230    1.8787310  7001.2065  0.253 0.135
OGLE-LMC-ECL-00111  16.079 17.175    7.8373009  7002.1647  0.577 0.201
OGLE-LMC-ECL-00112  19.421 19.977    6.6392536  7005.9006  0.462 0.253
OGLE-LMC-ECL-00113  17.471 18.675   73.9115027  7003.3361  0.319 0.251
OGLE-LMC-ECL-00114  18.378 19.443   11.4517110  7009.9419  0.837 0.566
OGLE-LMC-ECL-00115  19.353 19.342    4.5360165  7003.8865  0.489 0.189
OGLE-LMC-ECL-00116  18.403 19.740    6.0306202  7004.2825  0.159 0.136
OGLE-LMC-ECL-00117  18.940 19.556    3.0860013  7002.5606  0.779 0.264
OGLE-LMC-ECL-00118  17.959 17.908    1.0918338  7000.6116  0.231 0.085
